epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,train_seconds_per_sample,peak_gpu_memory_mb
47,0.16176009443524766,0.2158348113298416,0.42697685956954956,0.5408146381378174,-0.05073440074920654,0.14132970571517944,0.14223259687423706,0.09438943862915039,0.26459670066833496,0.11831101775169373,63.392452239990234,55.371822357177734,49.95295333862305,70.09159088134766,53.47256088256836,71.02635955810547,80.43942260742188,57.222232818603516,75.73289489746094,78464.4609375,95706.328125,46591.515625,1973.70263671875,28.383928298950195,160866.53125,165620.34375,36074.984375,163243.4375,0.26857521949392377,3.8424362509977072,1.6947306700167246,5.5371683389821555,259.7086729890143,0.05263611302736585,2645.2333984375
48,0.1575550281838195,0.28905782103538513,0.4708132743835449,0.5645570755004883,-0.035312771797180176,0.10889160633087158,0.3574911952018738,0.26790642738342285,0.27723729610443115,0.3126988112926483,59.65499496459961,52.99737548828125,46.798187255859375,66.95744323730469,53.896488189697266,65.49848175048828,71.78199005126953,55.16237258911133,68.6402359008789,71244.7734375,91972.7265625,45371.01171875,1959.1651611328125,28.915088653564453,139226.03125,148910.8125,34832.95703125,144068.421875,0.24738434408650253,3.6854441149916966,1.6127290450094733,5.29817423800705,265.01171453500865,0.05048553582180406,2645.2333984375
49,0.16480347963228617,0.4878271818161011,0.465578556060791,0.5674318671226501,-0.039894819259643555,0.18895477056503296,0.8794477581977844,0.8654447793960571,0.29551762342453003,0.8724462985992432,56.41706466674805,50.95623779296875,46.354347229003906,61.03498458862305,47.38065719604492,65.01649475097656,67.75969696044922,51.431556701660156,66.38809204101562,43964.296875,92426.5078125,45220.9921875,1963.4957275390625,27.585559844970703,60307.11328125,63840.0546875,34909.64453125,62073.5859375,0.23228461453408905,3.781166848988505,1.6119460629997775,5.3931145329843275,270.4074703240185,0.051796806150527466,2645.2333984375
50,0.13795995548979878,0.1911170929670334,0.4534091353416443,0.5589721202850342,-0.04300034046173096,0.12808150053024292,0.04951179027557373,-0.00027167797088623047,0.2743656039237976,0.02462005615234375,61.49812698364258,51.295204162597656,47.063411712646484,66.96279907226562,48.48554992675781,73.11177062988281,82.07003021240234,53.45174026489258,77.59089660644531,80754.6796875,93472.9140625,45661.046875,1966.4254150390625,28.602052688598633,169337.9375,174061.1875,35282.25,171699.5625,0.27067795215231,3.7146648530033417,1.5757161090150476,5.290382470993791,275.7014544540143,0.05088581990415537,2645.2333984375
51,0.16035813292207785,0.3710717260837555,0.4864124655723572,0.5300700664520264,-0.038673996925354004,-0.07322275638580322,0.770441472530365,0.5514029264450073,0.22614645957946777,0.6609221696853638,60.756526947021484,54.09403991699219,47.51097106933594,72.62123107910156,56.63155746459961,63.67466354370117,70.00669860839844,57.71445083618164,66.84068298339844,56586.72265625,90607.015625,47133.46484375,1962.3428955078125,31.732494354248047,83219.984375,116565.8046875,34933.640625,99892.890625,0.2511759743545995,3.7885527350008488,1.6390249590040185,5.427579331008019,281.1675354670151,0.05189798267124451,2645.2333984375
52,0.15300017881066832,0.27228212356567383,0.4694979786872864,0.5711585283279419,-0.03540694713592529,0.091610848903656,0.31107693910598755,0.22575539350509644,0.27421510219573975,0.268416166305542,60.940921783447266,51.828956604003906,47.59858322143555,64.43757629394531,49.60541534423828,71.30899047851562,80.86602783203125,53.36763000488281,76.08750915527344,72734.328125,92086.953125,45025.7734375,1959.254150390625,29.194108963012695,144167.140625,153137.671875,34775.2890625,148652.40625,0.25118835405869916,4.263285797002027,1.6795443359878846,5.942831654014299,287.1144314680132,0.05840117530139763,2645.2333984375
53,0.13878630785501167,0.27328842878341675,0.46479636430740356,0.5658696889877319,-0.049131035804748535,0.13942170143127441,0.2624133229255676,0.25636059045791626,0.28023919463157654,0.25938695669174194,58.29990768432617,52.50376892089844,46.47395324707031,69.38578033447266,51.417083740234375,64.59014892578125,65.4287109375,54.94514465332031,65.00942993164062,73174.9609375,92494.1171875,45302.578125,1972.1962890625,28.41544532775879,149172.046875,150080.453125,34949.328125,149626.25,0.24533328052723047,3.9485803919960745,1.9425601509865373,5.891141925996635,293.0091323190136,0.05409014235611061,2645.2333984375
54,0.15603424465819582,0.2085704803466797,0.4468613266944885,0.5649100542068481,-0.04602706432342529,0.1614869236946106,0.06770843267440796,0.05648308992385864,0.2818078398704529,0.0620957612991333,60.10532760620117,52.44942855834961,46.74033737182617,66.65802001953125,50.62678909301758,68.03376770019531,76.12359619140625,54.1186408996582,72.07868194580078,79690.2109375,94031.1171875,45352.6171875,1969.2764892578125,28.04879379272461,167709.15625,169051.03125,35345.265625,168380.09375,0.25818643154519977,3.724772382003721,1.6528295970056206,5.377603200002341,298.3912540550227,0.051024279205530425,2645.2333984375
55,0.19326306001780785,0.22709383070468903,0.3853961229324341,0.5715286731719971,-0.041869401931762695,0.12532806396484375,0.15507185459136963,0.1671077013015747,0.26009586453437805,0.16108977794647217,60.61469650268555,54.041255950927734,47.480133056640625,66.12617492675781,50.43797302246094,69.36332702636719,76.23930358886719,54.521385192871094,72.80131530761719,77434.6796875,99117.9296875,45006.33984375,1965.3590087890625,28.647178649902344,159658.03125,158831.78125,36529.56640625,159244.90625,0.25670381477384857,3.5451786759949755,1.633272702980321,5.178452299995115,303.57394766801735,0.048564091451985966,2645.2333984375
56,0.15966684866237313,0.28447607159614563,0.47918444871902466,0.5580898523330688,-0.010785698890686035,0.1795712113380432,0.18386709690093994,0.3169296383857727,0.30151498317718506,0.2503983676433563,57.27558517456055,50.58430862426758,46.83457565307617,62.623680114746094,46.80629348754883,68.56398010253906,68.24064636230469,51.712215423583984,68.40231323242188,73277.53125,91242.375,45706.6953125,1935.8192138671875,27.744680404663086,156913.875,143838.671875,34728.15625,150376.28125,0.23426503665519482,3.7855382739799097,1.6808236570213921,5.466364085994428,309.08723685800214,0.051856688684656295,2645.2333984375
57,0.14853345449656657,0.3039208948612213,0.43939030170440674,0.5347622632980347,-0.029307126998901367,0.1581176519393921,0.38550686836242676,0.33505547046661377,0.27574077248573303,0.36028116941452026,57.60940933227539,51.80528259277344,47.00895690917969,63.298980712890625,50.36629867553711,64.62425231933594,68.55267333984375,53.11988067626953,66.58846282958984,70269.5625,94664.0078125,46897.5625,1953.4744873046875,28.10508918762207,136156.828125,141917.40625,35885.78515625,139037.125,0.23371666218295242,3.833827395021217,1.6600985880068038,5.493927101022564,314.5846312259964,0.052518183493441326,2645.2333984375
58,0.15196049871714148,0.22554045915603638,0.4759421944618225,0.48952221870422363,-0.03155505657196045,-0.33986926078796387,0.44522690773010254,0.3139757513999939,0.14851002395153046,0.3796013295650482,58.13715744018555,51.33628845214844,46.59307861328125,63.56349182128906,56.150203704833984,63.438053131103516,67.74180603027344,54.4107666015625,65.58992767333984,69360.4453125,91525.9375,49124.8515625,1955.6064453125,35.456058502197266,129371.4921875,144149.34375,35660.4609375,136760.421875,0.23688029791369583,3.7667919749801513,1.650791805004701,5.417584990005707,320.00667261102353,0.05159989006822125,2645.2333984375
59,0.1452781127332008,0.36044034361839294,0.46700429916381836,0.5490370392799377,-0.04414999485015869,0.11447155475616455,0.5174850225448608,0.558794379234314,0.2715907096862793,0.5381397008895874,57.04146957397461,50.61566162109375,46.077449798583984,64.31719970703125,50.802032470703125,63.711082458496094,66.72538757324219,52.953086853027344,65.21823120117188,62787.65625,92303.1328125,46172.48828125,1967.5087890625,28.824417114257812,120652.4921875,115601.5078125,35117.9921875,118127.0,0.23289886568531845,3.7611854239949025,1.7286202170071192,5.489806822995888,325.4998360250029,0.05152308799993017,2645.2333984375
60,0.13345848534205187,0.34919801354408264,0.4933406710624695,0.5616655349731445,-0.04725217819213867,0.15117895603179932,0.5359138250350952,0.4003412127494812,0.28973326086997986,0.4681275188922882,56.78074264526367,48.797122955322266,44.968082427978516,62.35564422607422,49.371829986572266,65.31124114990234,69.8805160522461,51.3731689453125,67.59587860107422,65101.73828125,89993.8046875,45521.40625,1970.429443359375,28.220670700073242,118326.0078125,134770.5625,34378.46484375,126548.28125,0.2359835532578555,3.8047886599961203,1.607177819008939,5.411967580992496,330.91571658602334,0.052120392602686576,2645.2333984375
61,0.1468294332288716,0.23790651559829712,0.48470747470855713,0.5225101709365845,-0.040770888328552246,-0.489216685295105,0.5055705308914185,0.44463855028152466,0.1193075180053711,0.47510454058647156,58.725894927978516,50.68938064575195,47.96900177001953,66.62076568603516,54.645347595214844,61.9781494140625,70.45272827148438,54.98112487792969,66.21543884277344,65350.05078125,90757.2890625,47511.078125,1964.3226318359375,37.379905700683594,122133.015625,129697.265625,35067.51953125,125915.140625,0.25043241544203326,3.603504166996572,1.6848834060074296,5.28838941900176,336.24945719199604,0.04936307078077496,2645.2333984375
62,0.137208843374089,0.26654213666915894,0.48368704319000244,0.5359560251235962,-0.016771316528320312,0.14178931713104248,0.2901366353034973,0.1644551157951355,0.2861652672290802,0.2272958755493164,59.33833694458008,50.0865478515625,47.274925231933594,65.74745178222656,50.89793395996094,67.70478820800781,74.31837463378906,53.501712799072266,71.01158142089844,74180.109375,90847.109375,46837.359375,1941.54248046875,28.37632942199707,146341.765625,159084.484375,34913.59765625,152713.125,0.24673993117881543,3.592269048007438,1.5881185929756612,5.180388665990904,341.4334979270061,0.04920916504119778,2645.2333984375
63,0.14340924492029294,0.32690462470054626,0.45792096853256226,0.5635162591934204,-0.02313530445098877,0.19705110788345337,0.4736930727958679,0.2923816442489624,0.2988382577896118,0.38303735852241516,58.1713752746582,50.099708557128906,45.76671600341797,64.26700592041016,48.26844787597656,65.32577514648438,75.30059051513672,52.100467681884766,70.31318664550781,68815.953125,93086.328125,45425.19921875,1947.609130859375,27.447526931762695,126008.671875,146400.484375,35121.6484375,136204.578125,0.23814446275884454,3.68915226100944,1.7004086920060217,5.389562258002115,346.82725722700707,0.05053633234259507,2645.2333984375
64,0.1335471705214618,0.4156171381473541,0.4692978858947754,0.5730214715003967,-0.031016826629638672,0.1998652219772339,0.6693809032440186,0.6131540536880493,0.30279192328453064,0.6412674784660339,56.19026565551758,50.31523895263672,45.78952407836914,61.534889221191406,49.081302642822266,64.09998321533203,66.3206787109375,51.68023681640625,65.2103271484375,57855.5,92104.328125,44927.87109375,1955.09619140625,27.39938735961914,99872.2578125,108246.03125,34753.67578125,104059.140625,0.22716031471888223,4.158344800001942,2.0452851640002336,6.203631188021973,353.03462203001254,0.05696362739728687,2645.2333984375
