scale,model,split,kernel_family,target,smape,r2,rmse,n_samples,inference_seconds_per_sample
200,logistic_hurdle_rbf_threshold_graph,test,all,lut,21.48095703125,0.8682701587677002,39395.703125,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,all,ff,25.24953842163086,0.9207853078842163,19162.884765625,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,all,dsp,21.311588287353516,0.7795245051383972,499.9953308105469,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,all,bram,25.608152389526367,0.654245138168335,17.7174129486084,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,all,cycles_max,24.866317749023438,0.7755826711654663,248173.65625,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,all,interval_max,29.47481346130371,0.730374276638031,272143.46875,294,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,lut,12.793676376342773,0.7798231244087219,3142.2578125,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,ff,11.567890167236328,0.7765662670135498,1873.2845458984375,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,dsp,16.438203811645508,0.6356929540634155,2.692357063293457,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,bram,22.821626663208008,-0.0038317441940307617,2.161837339401245,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,cycles_max,5.742858409881592,0.9780844449996948,327.05535888671875,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,2layer,interval_max,6.225100517272949,0.973774790763855,212.91896057128906,64,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,lut,13.555017471313477,0.7292468547821045,5060.16552734375,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,ff,11.812723159790039,0.7100844383239746,2803.98388671875,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,dsp,16.67623519897461,0.6733037233352661,3.174075126647949,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,bram,23.036256790161133,-0.09680557250976562,6.212925910949707,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,cycles_max,5.405539512634277,0.9801559448242188,458.51300048828125,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,3layer,interval_max,7.226968765258789,0.9733448028564453,226.46473693847656,58,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,lut,10.254622459411621,0.9467061758041382,3101.299072265625,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,ff,9.080038070678711,0.9005652666091919,5611.2509765625,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,dsp,7.267194747924805,0.9578948020935059,0.4984622299671173,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,bram,35.44805908203125,0.5106073617935181,8.296242713928223,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,cycles_max,34.17399978637695,0.875217080116272,53307.05859375,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv1d,interval_max,35.74094009399414,0.8595169186592102,56560.9765625,24,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,lut,19.080280303955078,0.8101581335067749,8723.5732421875,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,ff,19.35202407836914,0.6445615291595459,35417.45703125,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,dsp,18.224000930786133,0.7283098697662354,1.0653587579727173,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,bram,30.385610580444336,0.5721523761749268,12.738899230957031,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,cycles_max,62.776004791259766,0.5776315331459045,1177979.625,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,conv2d,interval_max,63.213260650634766,0.4921126365661621,1291911.625,13,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,lut,14.969500541687012,0.884867787361145,39565.51171875,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,ff,16.603853225708008,0.9444268941879272,29088.427734375,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,dsp,18.37713623046875,0.8712688684463501,771.8519897460938,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,bram,0.0,1.0,0.0,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,cycles_max,22.41864585876465,0.8973067402839661,52.21315383911133,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_latency,interval_max,25.31728172302246,0.8932086825370789,9.390777587890625,42,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,lut,11.09997272491455,0.9731835126876831,27835.177734375,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,ff,8.37587833404541,0.9707528352737427,9411.16796875,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,dsp,16.63249969482422,0.8833301663398743,472.3475341796875,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,bram,7.745565414428711,0.9776741862297058,1.3858574628829956,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,cycles_max,10.895060539245605,0.9659296274185181,464.4320068359375,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,dense_resource,interval_max,19.9420108795166,0.9348995685577393,90.04989624023438,34,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,lut,54.40919494628906,0.5992789268493652,78207.234375,59,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,ff,77.05496215820312,0.5717753171920776,29593.0078125,59,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,dsp,42.333404541015625,0.14286082983016968,832.4968872070312,59,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,bram,54.627017974853516,0.44631242752075195,38.1619758605957,59,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,cycles_max,62.395835876464844,0.1060900092124939,437.6220397949219,59,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,test,rule4ml,interval_max,75.03585052490234,0.2087411880493164,68.4457778930664,59,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,lut,64.32946014404297,0.10842806100845337,25957.892578125,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,ff,84.39315795898438,-0.23993325233459473,19296.39453125,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,dsp,80.572021484375,0.05007600784301758,686.1198120117188,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,bram,57.62738037109375,-0.44295036792755127,3.0371789932250977,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,cycles_max,93.87110900878906,0.4080447554588318,1059.560302734375,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,all,interval_max,120.4085922241211,-0.12410056591033936,580.41650390625,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,lut,64.32946014404297,0.10842806100845337,25957.892578125,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,ff,84.39315795898438,-0.23993325233459473,19296.39453125,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,dsp,80.572021484375,0.05007600784301758,686.1198120117188,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,bram,57.62738037109375,-0.44295036792755127,3.0371789932250977,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,cycles_max,93.87110900878906,0.4080447554588318,1059.560302734375,400,0.001971026253599257
200,logistic_hurdle_rbf_expected_graph,exemplar,exemplar,interval_max,120.4085922241211,-0.12410056591033936,580.41650390625,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,lut,64.32946014404297,0.10842806100845337,25957.892578125,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,ff,84.39315795898438,-0.23993325233459473,19296.39453125,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,dsp,72.26893615722656,0.0611419677734375,682.1116333007812,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,bram,66.86714935302734,-0.7565069198608398,3.3509628772735596,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,cycles_max,93.87110900878906,0.4080447554588318,1059.560302734375,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,all,interval_max,120.4085922241211,-0.12410056591033936,580.41650390625,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,lut,64.32946014404297,0.10842806100845337,25957.892578125,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,ff,84.39315795898438,-0.23993325233459473,19296.39453125,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,dsp,72.26893615722656,0.0611419677734375,682.1116333007812,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,bram,66.86714935302734,-0.7565069198608398,3.3509628772735596,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,cycles_max,93.87110900878906,0.4080447554588318,1059.560302734375,400,0.001971026253599257
200,logistic_hurdle_rbf_threshold_graph,exemplar,exemplar,interval_max,120.4085922241211,-0.12410056591033936,580.41650390625,400,0.001971026253599257
