split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,maximum_block_length,3,403.0,506.0,overall,158,0.5798651222364305,27.278400744823305,388951.2182882602
test,maximum_block_length,3,403.0,506.0,resource,158,0.6536805611354441,21.81820940293278,32660.27807488379
test,maximum_block_length,3,403.0,506.0,timing,158,0.4322342444384033,38.198783428604365,1101533.098715013
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,overall,148,0.6919042228594768,37.84116903435927,91766.62249104244
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,resource,148,0.6277494119678482,35.698481112228905,38689.70500515597
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,timing,148,0.8202138446427344,42.12654487861999,197920.4574628154
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,overall,148,0.6842512562041786,28.075621187930377,369433.0121872222
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,resource,148,0.8471405525252312,22.523992025170063,17650.85441358104
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,timing,148,0.3584726635620732,39.17887951345101,1072997.3277345044
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,overall,55,0.539679438638475,33.46509020147699,570561.6677361024
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,resource,55,0.6453673641929003,30.84736803577191,36505.09045529621
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,timing,55,0.3283035875296242,38.700534532887154,1638674.8222977147
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,242,0.513480076856589,20.94523600045017,2070.9899442302194
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,242,0.32760182967758533,23.37083704390023,2781.5814771867854
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,242,0.8852365712145966,16.094033913550057,649.8068783170877
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,115,-0.47848533733882426,50.46744805233178,57645.51219586173
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,115,0.5172587566632509,48.093560222190455,43894.46527597132
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,115,-2.469973525342975,55.215223712614446,85147.60603564256
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,128,0.713933547637923,21.488529491025243,3926.63845131693
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,128,0.6304778820080404,23.78541882149068,5590.686240280973
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,128,0.8808448788976881,16.894750830094363,598.5428733888439
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,overall,201,0.5806916896151962,27.51671821389859,431389.670531162
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,resource,201,0.6856587435988653,23.828833144863935,13144.262987378384
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,timing,201,0.37075758164785794,34.8924883519679,1267880.4856187291
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,overall,149,0.8952613975861233,17.314519222993557,16195.07239391136
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,resource,149,0.8596929681787862,17.47909620205368,24056.673896725933
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,timing,149,0.9663982564007974,16.98536526487331,471.86938828220923
test,call_depth,0,2.0,3.0,overall,150,0.8946072245056844,17.69504479612021,16085.238235004306
test,call_depth,0,2.0,3.0,resource,150,0.8602104297738846,17.770254163651803,23981.461444512966
test,call_depth,0,2.0,3.0,timing,150,0.963400813969284,17.544626061057034,292.7918159869871
test,call_depth,1,3.0,4.0,overall,242,0.513480076856589,20.94523600045017,2070.9899442302194
test,call_depth,1,3.0,4.0,resource,242,0.32760182967758533,23.37083704390023,2781.5814771867854
test,call_depth,1,3.0,4.0,timing,242,0.8852365712145966,16.094033913550057,649.8068783170877
test,call_depth,2,4.0,12.0,overall,201,0.521509602847792,44.48760295802023,449106.8624612436
test,call_depth,2,4.0,12.0,resource,201,0.5976410962906846,38.04971712315786,38867.60762018103
test,call_depth,2,4.0,12.0,timing,201,0.36924661596200664,57.36337462774497,1269585.3721433687
test,memory_node_count,0,1761.0,2641.0,overall,126,0.386579219840878,21.311938175928415,1756.007937047427
test,memory_node_count,0,1761.0,2641.0,resource,126,0.14345266824897973,23.56386905267172,2332.501110480203
test,memory_node_count,0,1761.0,2641.0,timing,126,0.8728323230246747,16.8080764224418,603.0215901818751
test,memory_node_count,1,2641.0,11188.0,overall,170,0.7058230809030254,27.670088951823402,118078.89156748012
test,memory_node_count,1,2641.0,11188.0,resource,170,0.7162905529629625,27.845042923111926,17943.759375629525
test,memory_node_count,1,2641.0,11188.0,timing,170,0.6848881367831512,27.320181009246358,318349.15595118137
test,memory_node_count,2,11188.0,18430.0,overall,148,0.7020261970652993,32.24444225891441,124141.1903002945
test,memory_node_count,2,11188.0,18430.0,resource,148,0.7293179387606514,28.58669709542088,17562.232199021517
test,memory_node_count,2,11188.0,18430.0,timing,148,0.6474427136745952,39.559932585901464,337299.1065028405
test,memory_node_count,3,18430.0,44314.0,overall,149,0.5424514982830297,30.225605636192967,492824.6750218817
test,memory_node_count,3,18430.0,44314.0,resource,149,0.6572050021869411,27.085489015022855,41828.47954973605
test,memory_node_count,3,18430.0,44314.0,timing,149,0.31294449047520695,36.50583887853318,1394817.065966173
