timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/16 19:58:12.157, 41, 13, 4611, 47.63, 1590, 73, P0
2026/08/16 19:58:12.663, 84, 17, 4611, 49.77, 1590, 73, P0
2026/08/16 19:58:13.169, 29, 6, 4611, 46.45, 1590, 73, P0
2026/08/16 19:58:13.676, 58, 14, 4611, 46.94, 1590, 73, P0
2026/08/16 19:58:14.184, 46, 11, 4611, 48.79, 1590, 73, P0
2026/08/16 19:58:14.692, 20, 9, 4611, 45.30, 1590, 73, P0
2026/08/16 19:58:15.199, 69, 19, 4611, 58.52, 1590, 73, P0
2026/08/16 19:58:15.706, 21, 6, 4611, 47.44, 1590, 73, P0
2026/08/16 19:58:16.213, 77, 22, 4611, 56.99, 1590, 73, P0
2026/08/16 19:58:16.726, 27, 10, 4611, 47.73, 1590, 73, P0
2026/08/16 19:58:17.232, 75, 22, 4611, 54.46, 1590, 73, P0
2026/08/16 19:58:17.742, 21, 7, 4611, 47.93, 1590, 73, P0
2026/08/16 19:58:18.249, 100, 0, 4611, 49.38, 1590, 73, P0
2026/08/16 19:58:18.755, 100, 0, 4611, 45.96, 1500, 73, P0
2026/08/16 19:58:19.262, 33, 11, 4611, 52.96, 1590, 73, P0
2026/08/16 19:58:19.770, 78, 20, 4611, 59.63, 1590, 73, P0
2026/08/16 19:58:20.276, 24, 4, 4611, 51.47, 1590, 73, P0
2026/08/16 19:58:20.783, 91, 10, 4611, 49.38, 1590, 73, P0
2026/08/16 19:58:21.290, 18, 1, 4611, 46.52, 1590, 72, P0
2026/08/16 19:58:21.797, 47, 6, 4611, 46.33, 1545, 73, P0
2026/08/16 19:58:22.306, 27, 6, 4611, 58.98, 1590, 73, P0
2026/08/16 19:58:22.814, 19, 9, 4611, 46.87, 1590, 72, P0
2026/08/16 19:58:23.323, 73, 22, 4611, 60.94, 1590, 73, P0
2026/08/16 19:58:23.830, 19, 2, 4611, 47.73, 1590, 72, P0
2026/08/16 19:58:24.336, 75, 22, 4611, 49.38, 1590, 73, P0
2026/08/16 19:58:24.843, 100, 0, 4611, 49.28, 1590, 72, P0
2026/08/16 19:58:25.349, 31, 12, 4611, 45.96, 1590, 72, P0
2026/08/16 19:58:25.856, 65, 21, 4611, 61.27, 1590, 73, P0
2026/08/16 19:58:26.362, 47, 13, 4611, 52.07, 1575, 73, P0
2026/08/16 19:58:26.869, 66, 24, 4611, 61.76, 1590, 73, P0
2026/08/16 19:58:27.378, 100, 7, 4611, 49.28, 1590, 72, P0
2026/08/16 19:58:27.884, 21, 4, 4611, 48.39, 1590, 72, P0
2026/08/16 19:58:28.390, 76, 22, 4611, 58.42, 1590, 73, P0
2026/08/16 19:58:28.898, 28, 6, 4611, 46.16, 1590, 72, P0
2026/08/16 19:58:29.406, 68, 21, 4611, 59.51, 1590, 73, P0
2026/08/16 19:58:29.913, 31, 14, 4611, 49.48, 1590, 72, P0
2026/08/16 19:58:30.419, 100, 6, 4611, 49.48, 1590, 73, P0
2026/08/16 19:58:30.925, 19, 3, 4611, 47.31, 1590, 72, P0
2026/08/16 19:58:31.434, 79, 6, 4611, 49.28, 1590, 72, P0
2026/08/16 19:58:31.941, 63, 19, 4611, 63.44, 1590, 72, P0
2026/08/16 19:58:32.447, 100, 0, 4611, 49.28, 1590, 72, P0
2026/08/16 19:58:32.954, 58, 16, 4611, 44.97, 1590, 72, P0
2026/08/16 19:58:33.462, 93, 18, 4611, 49.01, 1590, 72, P0
2026/08/16 19:58:33.967, 80, 9, 4611, 46.85, 1590, 72, P0
2026/08/16 19:58:34.474, 36, 10, 4611, 52.40, 1590, 72, P0
2026/08/16 19:58:34.982, 83, 23, 4611, 53.22, 1530, 73, P0
2026/08/16 19:58:35.497, 27, 5, 4611, 45.40, 1590, 72, P0
2026/08/16 19:58:36.003, 50, 18, 4611, 62.61, 1590, 73, P0
2026/08/16 19:58:36.511, 71, 19, 4611, 45.96, 1575, 72, P0
2026/08/16 19:58:37.019, 33, 8, 4611, 68.17, 1590, 73, P0
2026/08/16 19:58:37.525, 80, 8, 4611, 63.24, 1590, 72, P0
2026/08/16 19:58:38.034, 41, 10, 4611, 65.71, 1590, 73, P0
2026/08/16 19:58:38.543, 76, 19, 4611, 50.72, 1575, 72, P0
2026/08/16 19:58:39.051, 42, 18, 4611, 50.72, 1590, 72, P0
2026/08/16 19:58:39.561, 84, 21, 4611, 55.77, 1590, 73, P0
2026/08/16 19:58:40.074, 32, 8, 4611, 47.80, 1590, 72, P0
2026/08/16 19:58:40.583, 96, 12, 4611, 47.73, 1590, 72, P0
2026/08/16 19:58:41.092, 26, 5, 4611, 49.54, 1590, 72, P0
2026/08/16 19:58:41.599, 80, 25, 4611, 54.86, 1590, 72, P0
2026/08/16 19:58:42.106, 40, 11, 4611, 59.94, 1590, 72, P0
2026/08/16 19:58:42.613, 100, 0, 4611, 49.18, 1590, 72, P0
2026/08/16 19:58:43.119, 16, 3, 4611, 47.14, 1590, 72, P0
2026/08/16 19:58:43.626, 58, 16, 4611, 49.28, 1590, 72, P0
2026/08/16 19:58:44.132, 100, 0, 4611, 49.18, 1590, 72, P0
2026/08/16 19:58:44.639, 34, 17, 4611, 45.47, 1590, 72, P0
2026/08/16 19:58:45.147, 71, 24, 4611, 66.34, 1590, 72, P0
2026/08/16 19:58:45.654, 51, 18, 4611, 44.51, 1590, 72, P0
2026/08/16 19:58:46.160, 69, 24, 4611, 58.49, 1590, 73, P0
2026/08/16 19:58:46.666, 37, 15, 4611, 47.21, 1590, 72, P0
2026/08/16 19:58:47.174, 49, 18, 4611, 58.56, 1590, 73, P0
2026/08/16 19:58:47.681, 13, 4, 4611, 44.28, 1590, 72, P0
2026/08/16 19:58:48.187, 94, 4, 4611, 49.18, 1590, 72, P0
2026/08/16 19:58:48.693, 20, 4, 4611, 48.32, 1590, 72, P0
2026/08/16 19:58:49.200, 55, 19, 4611, 58.76, 1590, 73, P0
2026/08/16 19:58:49.706, 24, 10, 4611, 49.87, 1590, 72, P0
2026/08/16 19:58:50.213, 78, 22, 4611, 65.28, 1590, 73, P0
2026/08/16 19:58:50.721, 28, 13, 4611, 48.39, 1590, 72, P0
2026/08/16 19:58:51.228, 49, 17, 4611, 57.86, 1590, 73, P0
2026/08/16 19:58:51.735, 21, 10, 4611, 45.86, 1590, 72, P0
2026/08/16 19:58:52.242, 83, 22, 4611, 48.88, 1590, 72, P0
2026/08/16 19:58:52.748, 53, 11, 4611, 55.74, 1575, 73, P0
2026/08/16 19:58:53.255, 48, 14, 4611, 58.33, 1590, 73, P0
2026/08/16 19:58:53.762, 20, 8, 4611, 46.23, 1590, 72, P0
2026/08/16 19:58:54.268, 79, 24, 4611, 49.38, 1590, 72, P0
2026/08/16 19:58:54.774, 30, 13, 4611, 49.18, 1590, 72, P0
2026/08/16 19:58:55.281, 49, 17, 4611, 62.02, 1590, 73, P0
2026/08/16 19:58:55.789, 34, 18, 4611, 47.24, 1590, 72, P0
2026/08/16 19:58:56.295, 31, 7, 4611, 49.22, 1590, 73, P0
2026/08/16 19:58:56.803, 64, 16, 4611, 47.70, 1590, 72, P0
2026/08/16 19:58:57.310, 45, 13, 4611, 58.85, 1545, 73, P0
2026/08/16 19:58:57.834, 22, 4, 4611, 46.26, 1590, 72, P0
2026/08/16 19:58:58.342, 82, 26, 4611, 57.70, 1590, 73, P0
2026/08/16 19:58:58.850, 24, 12, 4611, 47.63, 1590, 72, P0
2026/08/16 19:58:59.357, 62, 23, 4611, 59.24, 1590, 73, P0
2026/08/16 19:58:59.866, 100, 0, 4611, 53.09, 1590, 72, P0
2026/08/16 19:59:00.372, 18, 1, 4611, 49.94, 1590, 72, P0
2026/08/16 19:59:00.881, 41, 12, 4611, 58.29, 1590, 73, P0
2026/08/16 19:59:01.387, 29, 15, 4611, 50.82, 1590, 73, P0
2026/08/16 19:59:01.895, 30, 8, 4611, 48.56, 1590, 72, P0
2026/08/16 19:59:02.403, 84, 23, 4611, 47.67, 1575, 72, P0
2026/08/16 19:59:02.912, 24, 4, 4611, 53.71, 1590, 73, P0
2026/08/16 19:59:03.420, 100, 2, 4611, 49.38, 1590, 72, P0
2026/08/16 19:59:03.926, 62, 9, 4611, 50.36, 1590, 72, P0
2026/08/16 19:59:04.433, 70, 26, 4611, 57.90, 1590, 73, P0
2026/08/16 19:59:04.939, 26, 9, 4611, 48.69, 1590, 72, P0
2026/08/16 19:59:05.447, 53, 20, 4611, 56.40, 1590, 73, P0
2026/08/16 19:59:05.954, 28, 12, 4611, 55.77, 1575, 73, P0
2026/08/16 19:59:06.461, 44, 15, 4611, 53.84, 1590, 73, P0
2026/08/16 19:59:06.971, 42, 16, 4611, 74.95, 1575, 73, P0
2026/08/16 19:59:07.479, 32, 5, 4611, 52.59, 1590, 73, P0
2026/08/16 19:59:07.986, 83, 23, 4611, 58.59, 1590, 73, P0
2026/08/16 19:59:08.493, 44, 11, 4611, 64.10, 1590, 73, P0
2026/08/16 19:59:09.001, 86, 12, 4611, 47.53, 1575, 73, P0
2026/08/16 19:59:09.511, 28, 8, 4611, 60.41, 1590, 73, P0
2026/08/16 19:59:10.018, 20, 8, 4611, 46.75, 1590, 72, P0
2026/08/16 19:59:10.525, 74, 20, 4611, 49.38, 1590, 72, P0
2026/08/16 19:59:11.031, 22, 4, 4611, 47.31, 1590, 72, P0
2026/08/16 19:59:11.537, 60, 18, 4611, 55.71, 1590, 73, P0
2026/08/16 19:59:12.043, 36, 16, 4611, 48.42, 1590, 72, P0
2026/08/16 19:59:12.550, 46, 18, 4611, 56.13, 1590, 73, P0
2026/08/16 19:59:13.062, 85, 25, 4611, 49.48, 1590, 73, P0
2026/08/16 19:59:13.569, 23, 2, 4611, 53.35, 1590, 73, P0
2026/08/16 19:59:14.076, 74, 20, 4611, 60.26, 1590, 73, P0
2026/08/16 19:59:14.584, 87, 11, 4611, 51.61, 1590, 73, P0
2026/08/16 19:59:15.090, 85, 10, 4611, 84.13, 1575, 73, P0
2026/08/16 19:59:15.596, 49, 19, 4611, 54.92, 1590, 73, P0
2026/08/16 19:59:16.103, 85, 20, 4611, 61.30, 1590, 73, P0
2026/08/16 19:59:16.618, 78, 22, 4611, 60.54, 1590, 73, P0
2026/08/16 19:59:17.124, 100, 0, 4611, 45.76, 1590, 73, P0
2026/08/16 19:59:17.631, 0, 0, 4611, 43.25, 1590, 72, P0
2026/08/16 19:59:18.137, 11, 3, 4611, 43.92, 1590, 72, P0
2026/08/16 19:59:18.648, 12, 3, 4611, 44.11, 1590, 72, P0
2026/08/16 19:59:19.154, 11, 3, 4611, 44.11, 1590, 72, P0
2026/08/16 19:59:19.661, 27, 4, 4611, 33.25, 660, 71, P0
2026/08/16 19:59:20.170, 24, 3, 4611, 37.53, 615, 71, P0
2026/08/16 19:59:20.678, 29, 4, 4611, 32.26, 585, 71, P0
2026/08/16 19:59:21.191, 30, 4, 4611, 32.46, 585, 71, P0
2026/08/16 19:59:21.700, 29, 4, 4611, 38.54, 585, 71, P0
2026/08/16 19:59:22.210, 27, 4, 4611, 32.16, 585, 70, P0
2026/08/16 19:59:22.721, 35, 5, 4611, 32.16, 585, 70, P0
2026/08/16 19:59:23.229, 37, 10, 4611, 33.43, 585, 70, P0
2026/08/16 19:59:23.738, 36, 11, 4611, 38.15, 945, 70, P0
2026/08/16 19:59:24.248, 49, 20, 4611, 48.49, 1560, 71, P0
2026/08/16 19:59:24.756, 46, 24, 4611, 45.86, 1590, 71, P0
2026/08/16 19:59:25.263, 28, 8, 4611, 80.77, 1515, 72, P0
2026/08/16 19:59:25.771, 30, 7, 4611, 51.94, 1545, 71, P0
2026/08/16 19:59:26.280, 37, 21, 4611, 45.07, 1545, 71, P0
2026/08/16 19:59:26.787, 37, 21, 4611, 43.42, 1545, 71, P0
2026/08/16 19:59:27.294, 18, 8, 4611, 46.75, 1590, 71, P0
2026/08/16 19:59:27.800, 26, 12, 4611, 56.10, 1530, 71, P0
2026/08/16 19:59:28.315, 45, 23, 4611, 46.52, 1575, 71, P0
2026/08/16 19:59:28.822, 46, 23, 4611, 47.67, 1575, 72, P0
2026/08/16 19:59:29.328, 20, 8, 4611, 57.44, 1275, 72, P0
2026/08/16 19:59:29.836, 35, 16, 4611, 48.39, 1575, 71, P0
2026/08/16 19:59:30.343, 23, 11, 4611, 47.70, 1290, 72, P0
2026/08/16 19:59:30.860, 43, 22, 4611, 63.32, 1575, 72, P0
2026/08/16 19:59:31.366, 26, 13, 4611, 53.77, 1590, 72, P0
2026/08/16 19:59:31.873, 42, 20, 4611, 45.47, 1575, 72, P0
2026/08/16 19:59:32.379, 42, 19, 4611, 58.26, 1590, 72, P0
2026/08/16 19:59:32.887, 5, 1, 4611, 45.27, 1590, 71, P0
2026/08/16 19:59:33.393, 21, 9, 4611, 69.75, 1545, 72, P0
