monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
154793.16944128,13.2,102.9,102.9,5041.69140625,0.0,0.0
154793.676446641,15.8,112.5,112.5,5046.015625,0.0,0.0
154794.18216651,14.1,101.1,101.1,5046.015625,0.0,0.0
154794.688996421,13.8,102.6,102.6,5046.015625,0.0,0.05395054515647492
154795.205883312,16.0,102.4,102.4,5059.2421875,0.0,0.0
154795.716077855,14.4,115.7,115.7,5046.015625,0.0,0.0
154796.221114762,13.5,98.1,98.1,5046.015625,0.0,0.12375333194992363
154796.75314396,12.0,105.7,105.7,5061.84375,0.0,0.0
154797.261701319,11.2,100.9,100.9,5046.015625,0.0,0.0
154797.773301532,17.2,102.9,102.9,5088.26953125,0.0,0.0
154798.288911387,11.4,110.7,110.7,5046.55078125,0.0,0.0
154798.80104143,13.4,104.0,104.0,5046.55078125,0.0,0.0
154799.30883017,13.4,104.5,104.5,5046.55078125,0.0,0.0
154799.813517841,18.1,102.8,102.8,5046.55078125,0.0,0.07739935458074552
154800.321801794,11.2,104.5,104.5,5046.55078125,0.0,0.0
154800.826715948,16.2,108.6,108.6,5054.27734375,0.0,0.0
154801.335804606,11.8,97.7,97.7,5046.55078125,0.0,0.015346049999798496
154801.847196485,9.7,106.3,106.3,5046.55078125,0.0,0.0
154802.351374231,15.0,96.5,96.5,5046.55078125,0.0,0.0
154802.87819811,13.8,109.2,109.2,5046.55078125,0.0,0.0
154803.38960071,17.8,100.9,100.9,5046.55078125,0.0,0.0
154803.901854492,16.1,113.1,113.1,5049.54296875,0.0,0.0
154804.419886649,15.6,103.2,103.2,5035.36328125,0.0,0.0
154804.923852839,12.3,107.1,107.1,5064.234375,0.0,0.11626523993414127
154805.433582138,12.6,109.9,109.9,5036.24609375,0.0,0.0
154805.964046285,12.5,100.5,100.5,5036.24609375,0.0,0.0
154806.478365389,12.1,106.2,106.2,5036.24609375,0.0,0.07594993010454126
154806.986788884,17.1,104.5,104.5,5038.5703125,0.0,0.0
154807.501909449,16.1,99.6,99.6,5039.34765625,0.0,0.0
154810.833796752,13.5,105.5,105.5,5033.90625,0.0,0.01875813745068276
154811.340512466,14.1,92.8,92.8,5064.85546875,0.0,0.0
154811.844359815,15.5,104.8,104.8,5086.5859375,0.0,2.2483248195145253
154812.351287953,15.0,116.9,116.9,5042.328125,0.0,0.0
154812.855443735,13.0,105.0,105.0,5042.328125,0.0,0.0
