split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,timing,20,0.8102414325387318,60.505503127986934,598.0003177094795
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,overall,20,-0.16790106902900626,43.84096204468131,615905.1522341945
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,resource,20,-0.3368699827671512,39.79059415482784,45220.02597066267
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,timing,20,0.17003675844728355,51.94169782438826,1757275.404761258
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,overall,12,0.4850136205857574,48.13690887663561,36359.67981492407
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,resource,12,0.39177764012623606,43.54540422347453,54459.92652474083
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,timing,12,0.6714855815048002,57.3199181829578,159.18639529054514
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,29,0.35317991053098324,26.042295851035874,2690.419792714688
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,29,0.15645292638864247,28.98035793239128,3570.8649712943734
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,29,0.746633878815665,20.166171688325072,929.5294355553167
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,18,0.07843425668186932,71.17580461378654,20296.191487468855
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,18,0.3854410447420336,71.1051996905482,23417.455950966854
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,18,-0.5355793194384593,71.31701446026322,14053.662560472854
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,14,0.20851608080230558,24.29378300109364,1744.2346590206253
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,14,0.02773809683212597,27.30884141400668,2220.3221473932704
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,14,0.5700720487426649,18.26366617526756,792.0596822753346
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,overall,28,0.09197248898098843,38.846368177406084,506189.7031329565
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,resource,28,0.035826554619095535,38.74851164132436,16721.525500142237
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,timing,28,0.20426435770477425,39.04208124956954,1485126.058398585
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,overall,21,0.5767652444160875,34.86327528341945,39650.916187147006
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,resource,21,0.4461910518376539,31.127623532795994,59135.141422746456
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,timing,21,0.8379136295729545,42.33457878466635,682.4657159481063
test,call_depth,0,2.0,3.0,overall,24,0.5460516584613563,38.015761783810404,38380.45751607959
test,call_depth,0,2.0,3.0,resource,24,0.3960833220631116,35.4844606037902,57251.41290974989
test,call_depth,0,2.0,3.0,timing,24,0.8459883312578456,43.07836414385082,638.5467287389883
test,call_depth,1,3.0,5.0,overall,34,0.3897791608841885,30.991235780634653,3580.6758332757454
test,call_depth,1,3.0,5.0,resource,34,0.1666525334826431,33.478538845114386,4940.986857313407
test,call_depth,1,3.0,5.0,timing,34,0.8360324156872794,26.01662965167518,860.0537852004211
test,call_depth,2,5.0,11.0,overall,23,0.3102234663068693,64.13148850563566,561704.5905712657
test,call_depth,2,5.0,11.0,resource,23,0.37233362067117104,61.34601822377853,23223.03310589282
test,call_depth,2,5.0,11.0,timing,23,0.18600315757826585,69.70242906934993,1638667.7055020113
test,memory_node_count,0,1761.0,2641.0,overall,15,0.10048038330462188,27.582945750922036,2207.326247279298
test,memory_node_count,0,1761.0,2641.0,resource,15,-0.19513963969086026,28.955873203868382,2923.196276900086
test,memory_node_count,0,1761.0,2641.0,timing,15,0.6917204292955861,24.837090845029334,775.5861880377223
