timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/13 17:30:59.121, 43, 16, 1906, 12.36, 780, 65, P4
2026/08/13 17:30:59.665, 43, 16, 1906, 9.97, 780, 65, P4
2026/08/13 17:31:00.217, 20, 5, 1906, 11.22, 780, 65, P4
2026/08/13 17:31:00.762, 23, 3, 1906, 11.35, 780, 65, P3
2026/08/13 17:31:01.307, 26, 3, 1906, 12.05, 780, 65, P4
2026/08/13 17:31:01.866, 0, 0, 1906, 10.11, 780, 64, P4
2026/08/13 17:31:02.409, 27, 9, 1906, 10.17, 780, 65, P4
2026/08/13 17:31:02.954, 32, 4, 1906, 11.06, 780, 65, P3
2026/08/13 17:31:03.499, 1, 0, 1906, 9.55, 780, 65, P3
2026/08/13 17:31:04.045, 0, 0, 1906, 9.42, 780, 64, P3
2026/08/13 17:31:04.601, 1, 0, 1906, 9.36, 780, 64, P3
2026/08/13 17:31:05.154, 76, 27, 1906, 14.62, 555, 65, P3
2026/08/13 17:31:05.707, 45, 16, 1906, 9.17, 780, 64, P4
2026/08/13 17:31:06.259, 17, 8, 1906, 10.45, 780, 64, P4
2026/08/13 17:31:06.823, 2, 0, 1906, 9.06, 780, 64, P4
2026/08/13 17:31:07.375, 36, 9, 1906, 9.65, 780, 64, P4
2026/08/13 17:31:07.927, 0, 0, 1906, 8.82, 780, 64, P4
2026/08/13 17:31:08.489, 13, 7, 1906, 13.46, 780, 64, P4
2026/08/13 17:31:09.043, 49, 17, 1906, 14.02, 780, 65, P4
2026/08/13 17:31:09.596, 46, 12, 1906, 12.68, 780, 65, P4
2026/08/13 17:31:10.148, 33, 12, 1906, 13.07, 780, 65, P4
2026/08/13 17:31:10.701, 61, 28, 1906, 12.85, 780, 65, P3
2026/08/13 17:31:11.254, 42, 9, 1906, 14.58, 780, 65, P4
2026/08/13 17:31:11.808, 47, 15, 1906, 12.82, 780, 65, P4
2026/08/13 17:31:12.360, 0, 0, 1906, 12.15, 780, 65, P3
2026/08/13 17:31:12.913, 0, 0, 1906, 10.50, 780, 64, P3
2026/08/13 17:31:13.468, 45, 15, 1906, 12.24, 780, 65, P4
2026/08/13 17:31:14.021, 55, 21, 1906, 14.24, 780, 65, P3
2026/08/13 17:31:14.577, 41, 18, 1906, 13.85, 780, 65, P4
2026/08/13 17:31:15.131, 25, 7, 1906, 9.40, 780, 65, P4
2026/08/13 17:31:15.685, 52, 22, 1906, 10.44, 780, 65, P4
2026/08/13 17:31:16.243, 55, 20, 1906, 13.08, 780, 65, P3
2026/08/13 17:31:16.797, 0, 0, 1906, 11.85, 780, 65, P3
2026/08/13 17:31:17.351, 54, 13, 1906, 12.26, 780, 65, P3
2026/08/13 17:31:17.911, 0, 0, 1906, 11.31, 780, 65, P3
2026/08/13 17:31:18.543, 0, 0, 1906, 9.37, 780, 65, P3
2026/08/13 17:31:19.098, 0, 0, 1906, 9.61, 780, 64, P3
2026/08/13 17:31:19.653, 51, 13, 1906, 13.98, 345, 65, P4
2026/08/13 17:31:20.211, 26, 4, 1906, 13.92, 780, 65, P4
2026/08/13 17:31:20.752, 25, 4, 1906, 11.16, 780, 65, P4
2026/08/13 17:31:21.295, 38, 9, 1906, 16.93, 780, 65, P4
2026/08/13 17:31:21.842, 58, 23, 1906, 12.66, 780, 65, P3
2026/08/13 17:31:22.393, 23, 6, 1906, 9.65, 780, 65, P4
2026/08/13 17:31:22.937, 68, 31, 1906, 9.61, 780, 65, P3
2026/08/13 17:31:23.480, 52, 21, 1906, 12.68, 780, 65, P4
2026/08/13 17:31:24.023, 53, 23, 1906, 12.18, 780, 65, P3
2026/08/13 17:31:24.566, 19, 1, 1906, 12.17, 780, 65, P3
2026/08/13 17:31:25.109, 65, 27, 1906, 14.35, 780, 65, P3
2026/08/13 17:31:25.651, 33, 5, 1906, 12.71, 780, 65, P3
2026/08/13 17:31:26.193, 22, 3, 1906, 14.04, 780, 65, P3
2026/08/13 17:31:24.116, 43, 16, 1920, 13.41, 780, 65, P4
2026/08/13 17:31:24.659, 57, 23, 1986, 16.50, 780, 66, P3
2026/08/13 17:31:25.202, 12, 1, 1986, 13.05, 780, 65, P3
2026/08/13 17:31:25.745, 67, 30, 1986, 13.01, 780, 65, P3
2026/08/13 17:31:26.289, 53, 15, 1986, 12.63, 780, 65, P3
2026/08/13 17:31:26.832, 19, 4, 1986, 11.81, 780, 65, P3
2026/08/13 17:31:27.376, 1, 0, 1986, 9.65, 780, 65, P3
2026/08/13 17:31:27.919, 0, 0, 1986, 9.44, 780, 65, P3
2026/08/13 17:31:28.463, 2, 0, 1986, 9.12, 780, 65, P4
2026/08/13 17:31:29.016, 0, 0, 1986, 9.20, 255, 64, P4
2026/08/13 17:31:29.561, 70, 8, 1986, 11.81, 210, 64, P4
2026/08/13 17:31:30.105, 62, 25, 1986, 13.05, 375, 64, P4
2026/08/13 17:31:30.650, 52, 14, 1986, 11.43, 780, 65, P4
2026/08/13 17:31:31.194, 37, 8, 1986, 9.78, 780, 65, P3
2026/08/13 17:31:31.737, 39, 12, 1986, 13.05, 780, 65, P4
2026/08/13 17:31:32.282, 46, 20, 1986, 12.73, 780, 65, P3
2026/08/13 17:31:32.832, 65, 35, 1986, 13.87, 780, 65, P3
2026/08/13 17:31:33.376, 69, 32, 2000, 21.05, 780, 65, P3
2026/08/13 17:31:33.926, 54, 23, 2000, 12.61, 780, 65, P3
2026/08/13 17:31:34.470, 53, 19, 2000, 13.38, 780, 65, P3
2026/08/13 17:31:35.015, 54, 23, 2000, 12.52, 780, 65, P3
2026/08/13 17:31:35.560, 38, 15, 2000, 12.37, 780, 65, P3
2026/08/13 17:31:36.104, 55, 26, 2000, 12.65, 780, 65, P3
2026/08/13 17:31:36.650, 45, 13, 2000, 12.95, 780, 65, P4
2026/08/13 17:31:37.202, 60, 26, 2000, 13.15, 780, 65, P3
2026/08/13 17:31:37.755, 66, 25, 2000, 16.25, 780, 65, P3
2026/08/13 17:31:38.309, 16, 6, 2000, 9.19, 780, 65, P4
2026/08/13 17:31:38.865, 2, 0, 2000, 9.22, 780, 65, P4
2026/08/13 17:31:39.425, 2, 0, 2000, 9.45, 780, 64, P4
2026/08/13 17:31:39.995, 2, 0, 2000, 8.90, 210, 64, P4
2026/08/13 17:31:40.551, 2, 0, 2000, 8.83, 210, 64, P4
2026/08/13 17:31:41.105, 2, 0, 2000, 8.79, 210, 64, P4
2026/08/13 17:31:41.659, 0, 0, 2000, 7.41, 210, 64, P5
2026/08/13 17:31:42.213, 3, 0, 2000, 6.94, 210, 63, P5
2026/08/13 17:31:42.769, 0, 0, 2000, 6.93, 210, 63, P8
2026/08/13 17:31:43.325, 38, 10, 2000, 4.58, 210, 63, P8
2026/08/13 17:31:43.880, 7, 1, 2000, 3.81, 345, 63, P8
2026/08/13 17:31:44.433, 6, 1, 2000, 4.41, 345, 63, P8
2026/08/13 17:31:44.990, 30, 17, 2072, 9.63, 810, 64, P3
2026/08/13 17:31:45.538, 65, 55, 2072, 13.12, 780, 64, P3
2026/08/13 17:31:46.087, 13, 0, 2072, 9.74, 780, 64, P4
2026/08/13 17:31:46.641, 34, 15, 2172, 13.17, 780, 64, P4
2026/08/13 17:31:47.190, 1, 0, 2172, 9.21, 780, 63, P4
2026/08/13 17:31:47.740, 2, 0, 2172, 9.30, 780, 63, P4
2026/08/13 17:31:48.290, 52, 23, 2172, 10.88, 675, 64, P4
2026/08/13 17:31:48.839, 39, 11, 2172, 13.60, 780, 64, P4
2026/08/13 17:31:49.387, 40, 17, 2172, 10.52, 780, 64, P3
2026/08/13 17:31:49.939, 44, 11, 2172, 12.01, 780, 64, P4
2026/08/13 17:31:50.488, 61, 28, 2172, 13.16, 780, 64, P3
2026/08/13 17:31:51.037, 29, 5, 2172, 12.96, 780, 64, P3
2026/08/13 17:31:51.586, 36, 8, 2172, 10.32, 780, 64, P4
2026/08/13 17:31:52.136, 51, 16, 2172, 12.81, 780, 64, P4
2026/08/13 17:31:52.684, 56, 22, 2172, 10.88, 780, 65, P3
2026/08/13 17:31:53.231, 54, 19, 2172, 11.80, 780, 64, P4
