monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
152585.502520197,12.4,107.4,107.4,5068.33203125,0.0,0.0
152586.010811487,16.1,97.7,97.7,5070.06640625,0.0,0.0
152586.540393358,13.5,109.0,109.0,5048.22265625,0.0,0.01475220438578467
152587.047007588,16.4,107.3,107.3,5092.31640625,0.0,0.0
152587.575206279,13.6,110.7,110.7,5050.046875,0.0,0.0
152588.083228738,21.4,104.3,104.3,5050.046875,0.0,0.10764779987997533
152588.594590334,20.6,103.7,103.7,5031.21484375,0.0,0.0
152589.103432138,15.0,37.4,37.4,5038.390625,0.0,0.0
152589.610115692,12.7,45.3,45.3,5038.4375,0.0,0.0
152590.115999183,15.1,63.5,63.5,5050.4140625,0.0,0.0
152590.625217972,10.8,55.0,55.0,5057.23828125,0.0,0.0
152591.132211251,17.1,59.2,59.2,5057.23828125,0.0,0.0
152591.635620639,15.3,83.4,83.4,5076.1640625,0.0,0.0
152592.139307249,13.3,105.9,105.9,5057.95703125,0.0,0.0
152592.664261295,12.5,109.5,109.5,5043.93359375,0.0,0.0
152593.17723951,14.6,111.9,111.9,5044.4765625,0.0,0.0380742289414202
152593.703855077,15.7,105.8,105.8,5054.5390625,0.0,0.0
152594.207765724,18.9,99.5,99.5,5081.77734375,0.0,0.0
152594.73619881,18.1,128.2,128.2,5091.3984375,0.0,0.0
152595.255381503,12.0,111.2,111.2,5066.55078125,0.0,0.0
152595.790154004,10.6,98.0,98.0,5077.20703125,0.0,0.0
152596.293720322,18.0,115.2,115.2,5097.05078125,0.0,0.0
152596.819834434,10.9,102.4,102.4,5067.3671875,0.0,0.20046744155798368
152597.324036514,16.7,110.6,110.6,5080.23046875,0.0,0.0
152597.83448766,10.1,103.8,103.8,5068.50390625,0.0,0.0
152598.390362925,14.1,108.5,108.5,5077.98046875,0.0,0.03513603002219319
152598.941625886,15.6,99.7,99.7,5077.984375,0.0,0.0
152599.493909011,14.7,113.9,113.9,5084.59375,0.0,0.0
152600.048113651,15.1,97.9,97.9,5064.79296875,0.0,0.0
152600.572427694,11.7,122.2,122.2,5064.79296875,0.0,0.0
152601.13242419,15.1,95.1,95.1,5064.79296875,0.0,0.013950980150097282
152601.658421078,13.7,109.7,109.7,5064.9765625,0.0,0.0
