split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,instruction_count,3,7006.0,16606.0,resource,149,0.6720931848494595,23.853636470481934,41174.09866828239
test,instruction_count,3,7006.0,16606.0,timing,149,0.35130284999995437,39.218016133221454,1399579.9591182258
test,block_count,0,169.0,253.0,overall,127,0.2840447862713848,26.276895498130216,2036.7544013139395
test,block_count,0,169.0,253.0,resource,127,0.12236836986466035,27.725755886163853,2532.9257474322176
test,block_count,0,169.0,253.0,timing,127,0.6073976190848337,23.379174722062942,1044.4117090773832
test,block_count,1,253.0,953.0,overall,169,0.7512409632676801,30.1456188713067,26165.684828529425
test,block_count,1,253.0,953.0,resource,169,0.6780050949049781,31.07672130468714,17194.695993804315
test,block_count,1,253.0,953.0,timing,169,0.8977126999930843,28.28341400454581,44107.66249797965
test,block_count,2,953.0,1576.0,overall,148,0.5662784683076667,27.209562029362928,201815.23698305336
test,block_count,2,953.0,1576.0,resource,148,0.7092924689408794,24.204985881737397,17506.051283132336
test,block_count,2,953.0,1576.0,timing,148,0.28025046704124146,33.218714324614,570433.6083828954
test,block_count,3,1576.0,3722.0,overall,149,0.5630432280562018,28.17743535394722,495753.25228757615
test,block_count,3,1576.0,3722.0,resource,149,0.6672615085262553,24.752445151250804,44734.67428553492
test,block_count,3,1576.0,3722.0,timing,149,0.3546066671160949,35.02741575934006,1397790.4082916586
test,maximum_block_length,0,18.0,22.0,overall,104,0.35891348816099417,29.512769824995548,2756.514455457371
test,maximum_block_length,0,18.0,22.0,resource,104,0.18139425268874307,32.5433040663753,3601.3194060761775
test,maximum_block_length,0,18.0,22.0,timing,104,0.7139519591054964,23.451701342236035,1066.9045542197573
test,maximum_block_length,1,22.0,74.0,overall,141,0.5652824570727035,23.016387139257493,2222.0933066101034
test,maximum_block_length,1,22.0,74.0,resource,141,0.5269927707898351,24.108796166768546,2807.2348674871046
test,maximum_block_length,1,22.0,74.0,timing,141,0.6418618296384403,20.83156908423539,1051.8101848561005
test,maximum_block_length,2,74.0,110.0,overall,193,0.6344012096461221,29.96130743377518,282185.09042040404
