timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:50:52.996, 30, 2, 845, 52.59, 1590, 71, P0
2026/08/19 22:50:54.003, 15, 3, 845, 47.58, 1590, 71, P0
2026/08/19 22:50:55.013, 41, 10, 845, 61.20, 1590, 71, P0
2026/08/19 22:50:56.026, 71, 5, 845, 51.68, 1590, 72, P0
2026/08/19 22:50:57.041, 76, 6, 845, 45.66, 1590, 72, P0
2026/08/19 22:50:58.047, 51, 15, 845, 45.47, 1590, 72, P0
2026/08/19 22:50:59.055, 41, 9, 845, 45.56, 1590, 72, P0
2026/08/19 22:51:00.063, 65, 6, 845, 45.47, 1590, 72, P0
2026/08/19 22:51:01.072, 76, 7, 845, 48.49, 1590, 72, P0
2026/08/19 22:51:02.078, 89, 10, 845, 47.41, 1590, 73, P0
2026/08/19 22:51:03.085, 71, 5, 845, 53.94, 1590, 73, P0
2026/08/19 22:51:04.099, 31, 3, 845, 51.71, 1590, 73, P0
2026/08/19 22:51:05.115, 52, 4, 845, 51.78, 1590, 73, P0
2026/08/19 22:51:06.129, 25, 3, 845, 47.51, 1590, 73, P0
2026/08/19 22:51:07.136, 29, 7, 845, 52.66, 1590, 73, P0
2026/08/19 22:51:08.143, 34, 2, 845, 52.49, 1590, 73, P0
2026/08/19 22:51:09.150, 69, 5, 845, 48.39, 1590, 74, P0
2026/08/19 22:51:10.158, 88, 6, 845, 48.00, 1590, 74, P0
2026/08/19 22:51:11.167, 43, 10, 845, 56.13, 1590, 74, P0
2026/08/19 22:51:12.176, 31, 7, 845, 54.56, 1590, 74, P0
2026/08/19 22:51:13.189, 9, 2, 845, 57.44, 1590, 74, P0
2026/08/19 22:51:14.196, 43, 2, 845, 54.63, 1590, 74, P0
2026/08/19 22:51:15.212, 36, 8, 845, 60.22, 1590, 74, P0
2026/08/19 22:51:16.219, 12, 4, 845, 56.40, 1590, 75, P0
2026/08/19 22:51:17.231, 33, 7, 845, 64.48, 1590, 75, P0
2026/08/19 22:51:18.246, 86, 2, 845, 51.48, 1590, 75, P0
2026/08/19 22:51:19.257, 8, 1, 845, 48.00, 1590, 75, P0
2026/08/19 22:51:20.264, 32, 8, 845, 60.54, 1590, 75, P0
2026/08/19 22:51:21.271, 31, 8, 845, 60.32, 1590, 75, P0
2026/08/19 22:51:22.286, 38, 8, 845, 65.55, 1590, 76, P0
2026/08/19 22:51:23.300, 10, 2, 845, 47.60, 1590, 75, P0
2026/08/19 22:51:24.309, 39, 10, 845, 59.79, 1590, 75, P0
2026/08/19 22:51:25.316, 71, 10, 845, 53.54, 1590, 76, P0
2026/08/19 22:51:26.331, 25, 7, 845, 55.08, 1590, 76, P0
2026/08/19 22:51:27.342, 31, 7, 845, 53.51, 1590, 76, P0
2026/08/19 22:51:28.349, 8, 1, 845, 65.32, 1590, 76, P0
2026/08/19 22:51:29.355, 43, 10, 845, 47.90, 1590, 76, P0
