split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,115,-13.696418737332493,46.48663841932081,177411.09116459923
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,128,0.7937275285289894,16.523963457749176,3340.0591165582496
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,128,0.7279136667345171,19.207000760842938,4773.238181911841
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,128,0.9253552521179342,11.157888851561651,473.7009858510661
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,overall,201,0.5725770393669093,22.786223546295066,439124.7872709295
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,resource,201,0.6805355175514272,19.85446384885441,17413.478863759377
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,timing,201,0.35666008299787366,28.649742941176378,1282547.4040852697
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,overall,149,0.8766850372064536,15.775726275097716,16264.55485322098
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,resource,149,0.8438314958358052,14.70591826759684,24074.27483231071
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,timing,149,0.9423921199477505,17.915342290099467,645.1148950415168
test,call_depth,0,2.0,3.0,overall,150,0.8835383816022541,16.262459224180763,16110.43963877859
test,call_depth,0,2.0,3.0,resource,150,0.8438108030652963,15.397253430422893,24005.6335887696
test,call_depth,0,2.0,3.0,timing,150,0.9629935386761693,17.992870811696495,320.051738796566
test,call_depth,1,3.0,4.0,overall,242,0.7286827734214488,15.367161159867273,1319.661660176128
test,call_depth,1,3.0,4.0,resource,242,0.6274600354601565,17.698318911917305,1728.0461272609818
test,call_depth,1,3.0,4.0,timing,242,0.9311282493440336,10.704845655767212,502.8927260064201
test,call_depth,2,4.0,12.0,overall,201,0.5045634486549785,40.88475033476959,457602.29267371976
test,call_depth,2,4.0,12.0,resource,201,0.5819723384040298,36.66878158878893,41614.29011398177
test,call_depth,2,4.0,12.0,timing,201,0.3497456691568758,49.31668782673091,1289578.2977931956
test,memory_node_count,0,1761.0,2641.0,overall,126,0.6203870585261732,16.27131582799672,1269.0763451553273
test,memory_node_count,0,1761.0,2641.0,resource,126,0.4704340669315943,18.878422845655933,1664.9246619276284
test,memory_node_count,0,1761.0,2641.0,timing,126,0.9202930417153308,11.057101792678296,477.37971161072534
test,memory_node_count,1,2641.0,11188.0,overall,170,0.5669788073051373,22.15460078315556,145405.61153854593
test,memory_node_count,1,2641.0,11188.0,resource,170,0.5896967459114011,22.98258165657984,21568.53949623841
test,memory_node_count,1,2641.0,11188.0,timing,170,0.5215429300926099,20.49863903630699,393079.7556231609
test,memory_node_count,2,11188.0,18430.0,overall,148,0.3198830272082546,29.584439374643086,249733.88616028405
test,memory_node_count,2,11188.0,18430.0,resource,148,0.7682452489056516,26.23253796577077,18306.663285204915
test,memory_node_count,2,11188.0,18430.0,timing,148,-0.5768414161865393,36.28824219238771,712588.3319104423
test,memory_node_count,3,18430.0,44314.0,overall,149,0.6114710503189966,28.061018434177683,445291.3751555051
test,memory_node_count,3,18430.0,44314.0,resource,149,0.6926105911812774,25.46892960730673,43251.3877909231
test,memory_node_count,3,18430.0,44314.0,timing,149,0.44919196859443494,33.245196087919595,1249371.3498846693
