epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,train_seconds_per_sample,data_wait_seconds,compute_submission_seconds,data_wait_fraction,peak_gpu_memory_mb
11,0.11572152376174927,0.4228477478027344,0.6211835741996765,0.680781364440918,0.4988318085670471,0.44245147705078125,0.17118710279464722,0.1226511001586914,0.5608120560646057,0.1469191014766693,38.82257080078125,32.210670471191406,29.463661193847656,36.24192428588867,33.56684875488281,45.48564147949219,55.9666862487793,32.87077713012695,50.726165771484375,334888.375,88963.4296875,45121.98046875,1272.8187255859375,25.958255767822266,923560.5,950385.4375,33846.04296875,936973.0,0.1120833307504654,94.81859896300011,12.81123740899966,107.62983732599969,1187.2496396219994,0.034580087149161234,0.634925894004482,94.18106010999509,0.006696401321795032,2697.28759765625
12,0.10950135439634323,0.42331090569496155,0.486483633518219,0.5292900800704956,0.35810762643814087,0.369096040725708,0.37912148237228394,0.4177665114402771,0.43574434518814087,0.3984439969062805,36.017822265625,34.50660705566406,35.24766159057617,36.828033447265625,33.82832336425781,36.56031036376953,39.1359977722168,35.102657318115234,37.84815216064453,288902.09375,103579.609375,54792.44921875,1440.4755859375,27.613140106201172,799356.3125,774216.0625,39960.03515625,786786.1875,0.10277721285820007,95.52165829600017,12.971341448001112,108.49300066199976,1295.7449548999994,0.03483649099051793,0.7124275290007063,94.80695742699936,0.007458460178830486,2697.28759765625
13,0.10904718935489655,0.5808279514312744,0.5605961680412292,0.5309947729110718,0.8026306629180908,0.4347509741783142,0.564494788646698,0.5915002822875977,0.5822431445121765,0.5779975652694702,34.542083740234375,33.33958053588867,33.649600982666016,28.45810890197754,31.724220275878906,39.21640396118164,40.864593505859375,31.792877197265625,40.040496826171875,244884.203125,95814.015625,54693.14453125,798.7568969726562,26.13690185546875,669474.125,648499.1875,37833.01171875,658986.625,0.09486541897058487,94.24684223100121,13.048286856999766,107.29513025300002,1403.073750870999,0.034371569012035454,0.5647377779932867,93.68009519300722,0.005992241274034181,2697.28759765625
14,0.10604936629533768,0.6239992380142212,0.7077199220657349,0.6430580019950867,0.8060218691825867,0.45285898447036743,0.5508678555488586,0.5834687948226929,0.6524146795272827,0.5671683549880981,34.70418167114258,27.326860427856445,29.994415283203125,30.5853328704834,32.30897903442383,42.96717834472656,45.04233169555664,30.053897857666016,44.00475311279297,243564.328125,78144.1875,47713.67578125,791.8651123046875,25.714839935302734,679867.375,654843.25,31668.859375,667355.3125,0.09429483860731125,94.61159265399874,12.96368097300001,107.57527501099867,1510.6818471939987,0.03450459250692879,0.6527916619870666,93.95596444201328,0.0068999074596168865,2697.28759765625
15,0.10146738588809967,0.6709792613983154,0.7882934212684631,0.850476861000061,0.7502696514129639,0.5105079412460327,0.5362391471862793,0.5900887250900269,0.7248870134353638,0.5631639361381531,31.54181480407715,28.379154205322266,26.701316833496094,26.606470108032227,30.77281951904297,35.07210159301758,41.71900939941406,28.114940643310547,38.39555358886719,239796.703125,66506.53125,30881.48828125,898.4842529296875,24.322431564331055,690850.625,649618.75,24577.705078125,670234.6875,0.08401406556367874,94.28878239799997,12.897871813000165,107.18665540000075,1617.870902544999,0.03438686447775345,0.6060227229972952,93.68092760900254,0.006427429467846714,2697.28759765625
16,0.10243254899978638,0.5529159903526306,0.7617175579071045,0.704524040222168,0.7841194272041321,0.4716702699661255,0.3189353942871094,0.27652937173843384,0.6805077791213989,0.2977323830127716,32.5553092956543,28.750202178955078,30.081069946289062,27.375701904296875,30.76410675048828,36.103599548339844,42.25717544555664,29.242769241333008,39.180389404296875,302509.96875,70557.5,43411.53125,835.375244140625,25.268922805786133,837203.9375,863026.375,28707.41796875,850115.125,0.08704227209091187,93.57974054899933,13.15618653599995,106.73592814699987,1724.6726326839998,0.03412827882895672,0.6691982479878789,92.9083034660107,0.007151272856515801,2697.28759765625
17,0.09906415641307831,0.5531430840492249,0.6889666318893433,0.7355597019195557,0.6953752040863037,0.4119250774383545,0.4289625287055969,0.35806912183761597,0.6329566836357117,0.39351582527160645,32.54375076293945,26.940885543823242,27.078628540039062,27.09089469909668,32.414764404296875,37.762901306152344,43.97442626953125,28.38129425048828,40.8686637878418,283706.53125,80612.1640625,41068.41015625,992.3329467773438,26.659408569335938,766601.0625,812938.5625,30674.892578125,789769.8125,0.08672719448804855,93.19294298900058,13.154683864000617,106.3476279030001,1831.0226590459988,0.03398721480269897,0.6103391049819038,92.5805154720183,0.00654934550983866,2697.28759765625
18,0.09563503414392471,0.6532820463180542,0.7936632633209229,0.8262903690338135,0.7824819087982178,0.484893262386322,0.5252941250801086,0.5070693492889404,0.7218322157859802,0.5161817073822021,29.20423126220703,26.73232650756836,25.254669189453125,25.20124053955078,29.42270851135254,33.830787658691406,34.783660888671875,26.652734756469727,34.30722427368164,251855.609375,65657.6640625,33285.5703125,838.5374755859375,24.950702667236328,698955.3125,712371.4375,24951.681640625,705663.375,0.07698532938957214,92.82674514000064,12.747532060000594,105.5742781909994,1936.5993898389988,0.03385366343544881,0.5441303679981502,92.280910442003,0.005861892041737993,2697.28759765625
19,0.09810785204172134,0.6409222483634949,0.8048820495605469,0.8508573770523071,0.8918286561965942,0.4777557849884033,0.4615364074707031,0.35867345333099365,0.7563309669494629,0.4101049304008484,33.34012985229492,28.005992889404297,28.20063018798828,29.364931106567383,31.86705780029297,36.82782745361328,45.774330139160156,29.35965347290039,41.30107879638672,275379.59375,63847.765625,30842.16796875,591.3314208984375,25.122970581054688,744415.3125,812555.8125,23826.59765625,778485.5625,0.08842209726572037,93.98037865300103,12.997745913999097,106.97812556899953,2043.6092860129993,0.03427439046426004,0.5757732180063613,93.40250167199338,0.006126662983336264,2697.28759765625
20,0.09732436388731003,0.6243845820426941,0.8006573915481567,0.8189210891723633,0.7966038584709167,0.44563180208206177,0.4041239023208618,0.4803696274757385,0.7154535055160522,0.44224676489830017,32.17182922363281,28.728120803833008,28.081867218017578,25.20693016052246,33.73674011230469,38.00851821899414,39.26880645751953,28.93841552734375,38.63866424560547,268977.0625,64535.2734375,33984.26953125,810.8604736328125,25.88411521911621,783096.1875,731409.9375,24839.072265625,757253.0625,0.08419475704431534,93.16066198799854,12.935865700001159,106.09652886999902,2149.7083038759993,0.0339754420087522,0.614767857006882,92.54419367999253,0.0065991274147331296,2697.28759765625
21,0.093961700797081,0.5542476773262024,0.6266869306564331,0.6199129223823547,0.647981584072113,0.422204852104187,0.5576720237731934,0.45102769136428833,0.579196572303772,0.5043498277664185,31.809865951538086,31.083574295043945,29.581907272338867,27.92436408996582,31.297677993774414,34.09175109863281,36.87991714477539,29.971879959106445,35.48583221435547,260853.125,88314.84375,49236.3203125,1066.7373046875,26.425373077392578,674697.8125,751776.625,34661.078125,713237.25,0.08798723667860031,94.09698336300062,12.778355624001051,106.87533998800063,2256.617518859999,0.03431691588730876,0.563111267027125,93.53219438397173,0.0059844777922898156,2697.28759765625
22,0.09326501935720444,0.5667193531990051,0.6582105159759521,0.745877742767334,0.755566418170929,0.4222886562347412,0.3972827196121216,0.4210900664329529,0.6454858183860779,0.40918639302253723,30.36119270324707,28.534645080566406,25.644258499145508,26.37858772277832,29.72160530090332,33.85386276245117,38.034202575683594,27.569772720336914,35.94403076171875,280876.71875,84503.8515625,40259.22265625,888.90478515625,26.4234561920166,787578.625,772003.1875,31419.6015625,779790.875,0.08033142238855362,94.29382760899898,12.963612790999832,107.25744126099926,2363.8779322640003,0.03438870445258898,0.6241366810099862,93.66770839399032,0.00661920106148675,2697.28759765625
23,0.09145908802747726,0.48528727889060974,0.6240483522415161,0.6570124626159668,0.6155911684036255,0.4256672263145447,0.2592012882232666,0.3302028775215149,0.5805798172950745,0.29470208287239075,32.090938568115234,28.89229965209961,27.947425842285156,28.535369873046875,32.35308074951172,33.31849670410156,41.49894332885742,29.432043075561523,37.408721923828125,306680.34375,88626.3984375,46771.70703125,1114.734619140625,26.346078872680664,873146.75,830396.0,34134.796875,851771.375,0.08810222893953323,93.86103844399986,13.171299022000312,107.03233834099956,2470.912945201,0.0342308674121079,0.5205941410094965,93.33859954599211,0.005546543929895199,2697.28759765625
24,0.09218470007181168,0.6662375926971436,0.7952491641044617,0.7030046582221985,0.8725064992904663,0.5067876577377319,0.5654610991477966,0.5544165372848511,0.7193870544433594,0.5599387884140015,29.843351364135742,27.440589904785156,25.930198669433594,22.825946807861328,30.30966567993164,35.249813079833984,37.30388641357422,26.626598358154297,36.27684783935547,242603.4375,65404.8515625,43523.00390625,641.9759521484375,24.41468620300293,668731.0,677295.375,27398.5625,673013.1875,0.08004611730575562,93.93269123799837,13.242603937998865,107.17529610199927,2578.0909389869994,0.034256998992705456,0.5105127399892808,93.41935519401159,0.005435041603039289,2697.28759765625
25,0.09427722543478012,0.6038732528686523,0.7448785305023193,0.7192181348800659,0.7666085958480835,0.48455810546875,0.43693315982818604,0.4710428714752197,0.6788158416748047,0.4539880156517029,34.08614730834961,28.686513900756836,26.426156997680664,29.687713623046875,31.274574279785156,39.507137298583984,48.934776306152344,29.018739700317383,44.22095489501953,269232.8125,73008.03125,42318.33203125,868.5947875976562,24.958820343017578,761232.0625,737944.75,29054.978515625,749588.375,0.09213072806596756,95.267014088,13.07030988599945,108.33732483999847,2686.431157584,0.03474362293508388,0.6368238509858202,94.6282281560143,0.006684758340750457,2697.28759765625
26,0.09014489501714706,0.6061520576477051,0.8167673349380493,0.8022832870483398,0.7452762722969055,0.5199034214019775,0.357987642288208,0.3946945071220398,0.7210575938224792,0.3763410747051239,30.795122146606445,26.557334899902344,24.29568862915039,26.169946670532227,31.06268310546875,36.835182189941406,39.84989929199219,27.021413803100586,38.3425407409668,283428.21875,61872.625,35511.23046875,907.4224243164062,24.087875366210938,812847.0,789406.875,24578.841796875,801126.9375,0.08240818977355957,95.04184853000152,12.885309888000847,107.92715943800067,2794.394335580999,0.03466150566374964,0.5876157530110504,94.45253454698832,0.006182815906290232,2697.28759765625
27,0.08921791613101959,0.5025690793991089,0.7305150032043457,0.6769217252731323,0.6986479759216309,0.4212815761566162,0.23687267303466797,0.2511754631996155,0.6318415999412537,0.24402406811714172,30.931650161743164,27.62700843811035,27.543058395385742,28.67438507080078,32.07381820678711,35.527591705322266,34.14404296875,28.979568481445312,34.8358154296875,314278.15625,75035.09375,45393.9453125,986.988037109375,26.44647789001465,886207.875,878018.4375,30360.6171875,882113.125,0.08310572803020477,94.9684795510002,13.370663812000203,108.3391443190012,2902.736798373,0.03463474819511313,0.5273066730023857,94.43917530899671,0.005552555617489723,2697.28759765625
28,0.08854828774929047,0.6229521632194519,0.7717790603637695,0.8482152819633484,0.8122079968452454,0.47030365467071533,0.4371454119682312,0.39806145429611206,0.7256264686584473,0.41760343313217163,31.982675552368164,28.688058853149414,25.407447814941406,27.2333984375,30.217042922973633,38.4636116027832,41.886505126953125,27.886486053466797,40.17505645751953,274877.875,69051.78125,31114.15625,779.1361694335938,25.30158233642578,761088.625,787208.3125,25242.59375,774148.5,0.08593437820672989,95.43607615200017,13.546624028000224,108.98270113800027,3011.722828311,0.0348052794135668,0.6259535790049995,94.80747429299481,0.006559059995671123,2697.28759765625
29,0.08743613958358765,0.6865982413291931,0.8376246094703674,0.8881801962852478,0.9037940502166748,0.5453670024871826,0.45416390895843506,0.4904593825340271,0.7937414646148682,0.4723116457462311,28.05426597595215,26.511863708496094,24.183473587036133,21.989059448242188,29.580507278442383,30.723464965820312,35.33723068237305,25.566225051879883,33.03034973144531,259883.328125,58244.8046875,26705.66796875,557.6681518554688,23.44038200378418,749494.1875,724274.1875,21382.89453125,736884.1875,0.07206875085830688,94.890220452,13.212424307001129,108.10264564299905,3119.828511938,0.03460620731291028,0.6004499070040765,94.28791636199458,0.0063279612729537724,2697.28759765625
30,0.08781366795301437,0.6599351167678833,0.8571022152900696,0.8401785492897034,0.8336610794067383,0.5472588539123535,0.43136149644851685,0.45004844665527344,0.7695502042770386,0.44070497155189514,30.017684936523438,25.891387939453125,22.783479690551758,23.516389846801758,31.429723739624023,35.208614349365234,41.27652359008789,25.905244827270508,38.24256896972656,267459.9375,54639.8984375,31927.25390625,733.2832641601562,23.391557693481445,764989.0625,752446.8125,21830.95703125,758717.9375,0.0769244059920311,93.78159453700027,13.340032760001122,107.12162822900063,3226.983471472,0.03420189443362519,0.6318588320045819,93.14670858299542,0.006737774412872033,2697.28759765625
31,0.08647111058235168,0.5719444751739502,0.766842782497406,0.7985588908195496,0.6994583606719971,0.48756879568099976,0.3375600576400757,0.34167784452438354,0.6881072521209717,0.3396189510822296,28.986234664916992,27.183788299560547,24.512887954711914,26.480310440063477,29.882722854614258,32.37191390991211,33.48577880859375,27.01492691040039,32.92884826660156,292596.4375,69794.5546875,35844.13671875,985.6599731445312,24.885820388793945,825677.375,823252.0625,26662.306640625,824464.75,0.07472952455282211,94.89431507399968,13.160087562000626,108.05440379899846,3335.0748414109985,0.03460770061050317,0.6011582100109081,94.29080101398904,0.006335185983375333,2697.28759765625
32,0.08665294200181961,0.5876505970954895,0.8506070971488953,0.8496607542037964,0.7206209301948547,0.49830830097198486,0.3180534839630127,0.28865325450897217,0.7297992706298828,0.30335336923599243,33.007389068603516,25.528087615966797,23.188819885253906,27.60907745361328,30.709228515625,44.453285217285156,46.55584716796875,26.758804321289062,45.50456619262695,296886.46875,55867.86328125,30965.650390625,950.3240966796875,24.6236629486084,837745.8125,855764.5,21952.115234375,846755.125,0.08907963335514069,94.96171243699973,13.114326497001457,108.07603975600068,3443.1540854119994,0.034632280246899974,0.5680455079800595,94.39205288201993,0.0059819389155127385,2697.28759765625
33,0.08437873423099518,0.652105987071991,0.8006262183189392,0.8162612318992615,0.7849597334861755,0.5557565093040466,0.4658079743385315,0.4892238974571228,0.7394009232521057,0.47751593589782715,31.355661392211914,33.43368148803711,30.376550674438477,21.994108200073242,32.97404479980469,33.01995849609375,36.33561325073242,29.694597244262695,34.67778778076172,261039.765625,64540.32421875,34232.9609375,833.747802734375,23.170995712280273,741456.6875,725151.6875,24907.55078125,733304.1875,0.08107629418373108,94.41358116099946,13.380385651000324,107.79396779099989,3550.9515989989995,0.03443237824981745,0.6330992049897759,93.77774265001062,0.0067057892139349064,2697.28759765625
34,0.08462236076593399,0.7105889320373535,0.8471689820289612,0.8656049966812134,0.9138758778572083,0.5505630970001221,0.5600725412368774,0.5262482166290283,0.7943032383918762,0.5431603789329529,29.68385887145996,25.30577850341797,23.101762771606445,22.809391021728516,28.86835289001465,37.01996612548828,40.99790954589844,25.02132225036621,39.00893783569336,242929.265625,56507.0859375,29277.607421875,527.6394653320312,23.30604362487793,672864.5625,698375.5,21583.91015625,685620.0,0.07398944348096848,94.50858452899956,13.213644385999942,107.72222985199915,3658.6771723639995,0.0344670257217358,0.6369442399955005,93.86968387600609,0.006739677974900207,2882.2763671875
35,0.08710069954395294,0.6506574153900146,0.8179442286491394,0.8004036545753479,0.9240759015083313,0.5404958724975586,0.4053732752799988,0.4156515598297119,0.7707298994064331,0.41051241755485535,28.571218490600586,26.310453414916992,24.430286407470703,21.965351104736328,29.959604263305664,34.08544921875,34.67616653442383,25.66642189025879,34.38080596923828,275961.3125,61673.60546875,35679.62890625,495.4098815917969,23.565622329711914,782274.75,775620.9375,24468.05078125,778947.875,0.07401637732982635,94.04724433299998,13.553612953999618,107.60085842800072,3766.281472719,0.034298776197301234,0.6347653180091584,93.41001844899074,0.006749606863702483,2882.2763671875
36,0.08117788285017014,0.6726576685905457,0.8477191925048828,0.8497048020362854,0.6708791255950928,0.5867670774459839,0.48970532417297363,0.5911704897880554,0.7387675046920776,0.5404379367828369,28.71753692626953,26.314804077148438,23.09058952331543,23.388607025146484,28.502857208251953,32.65732192993164,38.35103988647461,25.324214935302734,35.504180908203125,243643.921875,56405.27734375,30961.1171875,1031.4603271484375,22.347639083862305,724682.25,648761.0,22105.048828125,686721.625,0.0728224441409111,97.38102152200008,13.569797639000171,110.95082078700034,3877.269575520999,0.03551459574106495,0.5518211720045656,96.82654453199393,0.0056667738056103666,2882.2763671875
37,0.08071238547563553,0.5948047041893005,0.7882232069969177,0.7039855718612671,0.7051227688789368,0.5840893983840942,0.3814579248428345,0.4059494137763977,0.6953551769256592,0.3937036693096161,31.238304138183594,25.50896453857422,25.205293655395508,25.310277938842773,29.543792724609375,38.254764556884766,43.60673904418945,26.39208221435547,40.93075180053711,281808.625,66517.5546875,43451.0703125,976.3273315429688,22.419925689697266,797850.875,782033.4375,27741.84375,789942.125,0.08298895508050919,95.88403196500076,14.049623226001131,109.93365664300109,3987.2076085120007,0.034968647689642876,0.6647412000038457,95.21673170399663,0.006932947313704759,2882.2763671875
38,0.07943053543567657,0.582702100276947,0.8228030204772949,0.7605171203613281,0.9017105102539062,0.5803103446960449,0.19580799341201782,0.23506343364715576,0.7663352489471436,0.2154357135295868,31.844892501831055,24.357683181762695,26.024658203125,23.984163284301758,27.835004806518555,42.51285171508789,46.35498046875,25.550376892089844,44.43391418457031,316277.84375,60845.05078125,39082.40625,563.6744384765625,22.52155113220215,909739.375,887414.0625,25128.412109375,898576.75,0.0859307125210762,97.91472054599944,13.386510719999933,111.30123252200065,4098.5128919670005,0.03570923433479192,0.5657632409820508,97.34629953501644,0.005778279253255996,2882.2763671875
39,0.0810592845082283,0.6187529563903809,0.8339681625366211,0.8762413263320923,0.7986746430397034,0.5670909881591797,0.3070635199546814,0.3294790983200073,0.7689937949180603,0.31827130913734436,26.61757469177246,24.868179321289062,21.972063064575195,22.91197395324707,27.78807830810547,30.732006072998047,31.43315887451172,24.385072708129883,31.082582473754883,293855.90625,58896.95703125,28095.181640625,806.7222900390625,22.873493194580078,844469.25,830844.5,21955.43359375,837656.875,0.06697610020637512,96.67659322599866,13.62663115399846,110.30322611500014,4208.820375354999,0.03525769264259616,0.6600285720014654,96.01427934499952,0.006827342095566156,2882.2763671875
40,0.08105424046516418,0.6068179607391357,0.7437126636505127,0.7946527004241943,0.8497546315193176,0.6425639390945435,0.28999900817871094,0.3202247619628906,0.7576709985733032,0.3051118850708008,28.15058135986328,25.544628143310547,25.100547790527344,22.722747802734375,28.539175033569336,31.943655014038086,35.0527458190918,25.476774215698242,33.498199462890625,300240.8125,73174.65625,36189.99609375,696.9078979492188,20.78420066833496,854804.0625,836558.4375,27520.5859375,845681.25,0.07006735354661942,97.47145329200066,14.118952471999364,111.59040719599943,4320.449413619999,0.03554757596353051,0.6961905409880274,96.77249900701281,0.007142709563620134,2882.2763671875
41,0.07825225591659546,0.6736248135566711,0.7478870153427124,0.8545917272567749,0.8355181813240051,0.5104319453239441,0.5519019365310669,0.541418194770813,0.7371072173118591,0.5466600656509399,28.04663848876953,26.72469711303711,24.053348541259766,23.850791931152344,28.612503051757812,31.62618064880371,33.41231155395508,25.810335159301758,32.51924514770508,244995.140625,72576.2890625,30453.59765625,729.1783447265625,24.32431983947754,679084.1875,687103.3125,25945.849609375,683093.75,0.07175698131322861,97.21702034600094,14.142143060002127,111.35916464099864,4431.844471203998,0.03545478495477788,0.6290485659847036,96.58519369001806,0.006470744938053161,2882.2763671875
42,0.07936286181211472,0.596020519733429,0.6554232835769653,0.7832381725311279,0.8417043685913086,0.5627368688583374,0.32182127237319946,0.4111994504928589,0.7107757329940796,0.3665103614330292,28.52616310119629,29.052499771118164,25.54692268371582,21.69867515563965,29.54204750061035,33.17692947387695,32.1399040222168,26.46003532409668,32.658416748046875,289461.09375,84847.703125,37182.23046875,715.334716796875,22.98823356628418,835428.3125,778570.0625,30692.064453125,806999.1875,0.07133422791957855,96.4950522950021,13.621001699997578,110.11605547200088,4541.964519749001,0.03519148515499712,0.5929081170070276,95.8987006289899,0.006144659879884376,2882.2763671875
43,0.0795203372836113,0.62283855676651,0.7877162098884583,0.837965726852417,0.7212440967559814,0.6206127405166626,0.388771116733551,0.3807215690612793,0.741884708404541,0.38474634289741516,26.767663955688477,25.624984741210938,23.071422576904297,22.28864288330078,27.376619338989258,30.695837020874023,31.5484676361084,24.590415954589844,31.12215232849121,281883.625,66597.1328125,32147.5234375,949.263671875,21.41290283203125,793120.25,798466.25,24928.833984375,795793.25,0.0683712586760521,99.23861519800266,13.72176412599947,112.96038066900292,4654.929022134,0.036192055141503525,0.664833203994931,98.57099460400423,0.006699527969688992,2882.2763671875
