split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,call_depth,2,5.0,9.0,resource,357,-1.7568916087552076,73.00837147111162,12807.53753674519
exemplar,call_depth,2,5.0,9.0,timing,357,0.1730829701821867,83.46426929780867,719.074120227742
exemplar,memory_node_count,0,2862.0,7970.0,overall,195,-17.298276838142055,97.5636412561181,2297.184291618871
exemplar,memory_node_count,0,2862.0,7970.0,resource,195,-24.146606597176422,86.83490681919795,3324.41787962258
exemplar,memory_node_count,0,2862.0,7970.0,timing,195,-3.6016173200733186,119.02111012995842,242.71711561145378
exemplar,memory_node_count,1,7970.0,8141.0,overall,197,-6.762318020917216,99.4030785247857,5227.646823853073
exemplar,memory_node_count,1,7970.0,8141.0,resource,197,-9.242594190931975,89.38396381925588,7421.1148313496615
exemplar,memory_node_count,1,7970.0,8141.0,timing,197,-1.8017656808876996,119.44130793584532,840.7108088598957
exemplar,memory_node_count,2,8141.0,8889.0,overall,193,-1.9921610063930686,67.34867398870834,7935.98994677979
exemplar,memory_node_count,2,8141.0,8889.0,resource,193,-3.044233188800648,55.49932187135627,11539.066535341242
exemplar,memory_node_count,2,8141.0,8889.0,timing,193,0.11198335842209006,91.04737822341247,729.8367696568849
exemplar,memory_node_count,3,8889.0,9398.0,overall,214,-0.19484540085003368,64.48801782993236,9184.251646928007
exemplar,memory_node_count,3,8889.0,9398.0,resource,214,-0.5916535339461335,65.16509178041385,13412.502201453508
exemplar,memory_node_count,3,8889.0,9398.0,timing,214,0.598770865342166,63.1338699289694,727.750537877002
test,instruction_count,0,2356.0,3533.0,overall,126,0.5024737033874715,15.405415711269335,1492.919911536201
test,instruction_count,0,2356.0,3533.0,resource,126,0.27291442946360955,19.649276089036483,2074.026653389571
test,instruction_count,0,2356.0,3533.0,timing,126,0.9615922512351955,6.917694955735037,330.7064278294609
test,instruction_count,1,3533.0,14910.0,overall,170,0.831496444777078,23.599116599186075,53026.65456909712
test,instruction_count,1,3533.0,14910.0,resource,170,0.7757431259450016,25.000219913621358,11796.672381433016
test,instruction_count,1,3533.0,14910.0,timing,170,0.9430030824412305,20.79690997031551,135486.6189444253
test,instruction_count,2,14910.0,24682.0,overall,148,0.6877630841254062,30.043230264162972,126038.8335533014
test,instruction_count,2,14910.0,24682.0,resource,148,0.7122748876661071,27.96416278000818,17953.176598576178
test,instruction_count,2,14910.0,24682.0,timing,148,0.6387394770440046,34.201365232472554,342210.14746275183
test,instruction_count,3,24682.0,59142.0,overall,149,0.6366989161281852,31.96384939188538,458671.95419570076
test,instruction_count,3,24682.0,59142.0,resource,149,0.7523372291508567,28.63503557094802,39117.23908420262
test,instruction_count,3,24682.0,59142.0,timing,149,0.4054222900828423,38.6214770337601,1297781.384418697
test,block_count,0,169.0,253.0,overall,127,0.559689638914162,15.670641430096984,1492.173764112167
test,block_count,0,169.0,253.0,resource,127,0.35815232159780486,19.91238682852996,2073.510765396475
test,block_count,0,169.0,253.0,timing,127,0.9627642735468764,7.187150633231026,329.49976154355045
test,block_count,1,253.0,953.0,overall,169,0.5726553735007739,23.133469309752673,50355.06216811379
test,block_count,1,253.0,953.0,resource,169,0.7754271017958005,24.564390345474717,11875.927609392207
test,block_count,1,253.0,953.0,timing,169,0.16711191691072047,20.271627238308586,127313.33128555695
test,block_count,2,953.0,1576.0,overall,148,0.7128949091386375,29.60938801090819,126790.90570825723
test,block_count,2,953.0,1576.0,resource,148,0.7004540304482993,27.64927922512303,18007.588225990476
test,block_count,2,953.0,1576.0,timing,148,0.7377766665193138,33.529605582478524,344357.5406727907
test,block_count,3,1576.0,3722.0,overall,149,0.6560174908377047,32.75185664015892,458785.31860981433
test,block_count,3,1576.0,3722.0,resource,149,0.7624733621036203,29.253786195435925,39078.13889288033
test,block_count,3,1576.0,3722.0,timing,149,0.4431057483058737,39.747997529604916,1298199.6780436821
test,maximum_block_length,0,190.0,202.0,overall,2,-8.423472950158873,50.955218458971906,3708.1402858408037
test,maximum_block_length,0,190.0,202.0,resource,2,-12.862471380758434,42.20969302177406,5453.486439592861
test,maximum_block_length,0,190.0,202.0,timing,2,0.454523911040251,68.44626933336762,217.44797833669028
